gene_id,baseMean,LFC_shrunk,lfcSE_shrunk,stat,pvalue,padj,LFC_raw,lfcSE_raw,ortholog_ensg,name,description
ENSMUSG00000027199,162.50533775568582,-1.1482164742429107e-06,0.0010201829405349,-0.4777772315985795,0.6328087681280207,0.9999825715135549,-0.1632601721427757,0.3417077276715945,ENSG00000171766,GATM,glycine amidinotransferase [Source:HGNC Symbol;Acc:HGNC:4175]
ENSMUSG00000074876,164.32173458224662,-6.648812075492039e-06,0.001020166338427,-1.0732506898110732,0.2831586529364283,0.9999825715135549,-0.1850091771922439,0.1723820715408173,N/A,N/A,N/A
ENSMUSG00000033213,615.7098800212641,-9.145704909676748e-07,0.0010203067765098,-0.571802503194053,0.5674557812615777,0.9999825715135549,-0.3667049761332062,0.6413140447703799,ENSG00000166920,C15orf48,chromosome 15 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:29898]
ENSMUSG00000005802,893.0843299668526,4.655153677761854e-06,0.0010200998020046,0.415537716761887,0.6777483104774298,0.9999825715135549,0.0393236742113046,0.0946332249157493,ENSG00000104154,SLC30A4,solute carrier family 30 member 4 [Source:HGNC Symbol;Acc:HGNC:11015]
ENSMUSG00000087017,1.7436452520119718,2.291601720877055e-07,0.0010217323372813,0.2800630429599697,0.7794291379630853,0.9999825715135549,0.3621593765932656,1.293135191154194,N/A,N/A,N/A
ENSMUSG00000085633,1.3726667301587834,1.169169400416925e-07,0.0010208952536589,-0.2451476498270073,0.806342109077147,0.9999825715135549,-0.3699143113700404,1.5089449628869656,N/A,N/A,N/A
ENSMUSG00000005804,589.9416394555537,-1.0636155030697552e-06,0.0010200827267746,-0.0886157880095476,0.9293872604323604,0.9999825715135549,-0.0082573885383818,0.0931819117547337,ENSG00000104164,BLOC1S6,biogenesis of lysosomal organelles complex 1 subunit 6 [Source:HGNC Symbol;Acc:HGNC:8549]
ENSMUSG00000005803,1057.15073498094,-8.39659040403155e-06,0.0010200895742755,-0.3043874523723046,0.7608327261157276,0.9999825715135549,-0.0217661813751743,0.0715081426830679,ENSG00000137767,SQOR,sulfide quinone oxidoreductase [Source:HGNC Symbol;Acc:HGNC:20390]
ENSMUSG00000027200,2358.030468873415,-7.562230814497589e-06,0.0010200949471314,-0.3853585975830702,0.6999717527086367,0.9999825715135549,-0.0297640402163091,0.0772372548659513,ENSG00000137872,SEMA6D,semaphorin 6D [Source:HGNC Symbol;Acc:HGNC:16770]
ENSMUSG00000035183,1.645744221458893,2.4903615681803614e-07,0.0010208263799574,0.3119464046984241,0.7550812550237284,0.9999825715135549,0.4197410848710805,1.345555129179538,ENSG00000188467,SLC24A5,solute carrier family 24 member 5 [Source:HGNC Symbol;Acc:HGNC:20611]
