name,ortholog_ensg,description,stat,baseMean,LFC_raw,LFC_shrunk,pvalue,padj,mouse_ids
CSTF3,ENSG00000176102,cleavage stimulation factor subunit 3 [Source:HGNC Symbol;Acc:HGNC:2485],-0.3385524977379546,763.1409242631739,-0.0291143671721347,-3.899232674224293e-06,0.7349468726192079,0.999992753084955,ENSMUSG00000027176
YES1,ENSG00000176105,"YES proto-oncogene 1, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12841]",0.192672287599202,1206.7877754056285,0.0143208964458397,2.671031617383491e-06,0.8472156280630574,0.999992753084955,ENSMUSG00000014932
CHMP6,ENSG00000176108,charged multivesicular body protein 6 [Source:HGNC Symbol;Acc:HGNC:25675],-0.2185015936844032,686.7249596332726,-0.0166916121052285,-2.979082133360831e-06,0.8270383167365141,0.999992753084955,ENSMUSG00000025371
UFSP1,ENSG00000176125,UFM1 specific peptidase 1 (inactive) [Source:HGNC Symbol;Acc:HGNC:33821],-1.3926228013654591,55.96869036214312,-0.2748469206735051,-7.343409145153295e-06,0.1637338842375607,0.999992753084955,ENSMUSG00000051502
TMEM39A,ENSG00000176142,transmembrane protein 39A [Source:HGNC Symbol;Acc:HGNC:25600],0.0116792219696053,922.4298068070076,0.0014899258030023,1.024417341536927e-07,0.9906815409549424,0.999992753084955,ENSMUSG00000002845
TCP11L1,ENSG00000176148,t-complex 11 like 1 [Source:HGNC Symbol;Acc:HGNC:25655],0.0894555331560435,234.7988884929904,0.0143702577241009,2.084929186735653e-06,0.9287198912480192,0.999992753084955,ENSMUSG00000027175
GPX2,ENSG00000176153,glutathione peroxidase 2 [Source:HGNC Symbol;Acc:HGNC:4554],-1.554992189823594,576.0297197658981,-0.232505534018947,-1.0714922183456894e-05,0.1199479294262544,0.999992753084955,ENSMUSG00000042808
CCDC57,ENSG00000176155,coiled-coil domain containing 57 [Source:HGNC Symbol;Acc:HGNC:27564],-0.0061376798973729,152.02711137288182,-0.0009447374468244,-3.53571899847808e-07,0.9951028707174748,0.999992753084955,ENSMUSG00000048445
HSF5,ENSG00000176160,heat shock transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:26862],0.4568342918703682,3.5476579865991247,0.3719860290229624,5.910182773299934e-07,0.6477901558076212,0.999992753084955,ENSMUSG00000070345
SPHK1,ENSG00000176170,sphingosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11240],-1.1426153964130692,1290.4143254207058,-0.3135904766499528,-4.35661683970655e-06,0.253198310229733,0.999992753084955,ENSMUSG00000061878
BNIP3,ENSG00000176171,BCL2 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1084],1.3236861721453752,533.3806772096984,0.2030244670417955,9.282471136552596e-06,0.1856072927466798,0.999992753084955,ENSMUSG00000078566
ENTHD1,ENSG00000176177,ENTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26352],0.0531234496211158,4.969286253250202,0.0454973358937436,4.9434665838240495e-08,0.9576335477344756,0.999992753084955,ENSMUSG00000050439
MYPOP,ENSG00000176182,"Myb related transcription factor, partner of profilin [Source:HGNC Symbol;Acc:HGNC:20178]",-0.1133583839746056,123.8048735451342,-0.0189797124268548,-1.3523457664716715e-06,0.9097464317596538,0.999992753084955,ENSMUSG00000048481
CIDEA,ENSG00000176194,cell death inducing DFFA like effector a [Source:HGNC Symbol;Acc:HGNC:1976],-0.2998390004552991,11.44297392888601,-0.1401419296461766,-6.244677202922335e-07,0.7642999651166684,0.999992753084955,ENSMUSG00000024526
ATAD5,ENSG00000176208,ATPase family AAA domain containing 5 [Source:HGNC Symbol;Acc:HGNC:25752],-0.0429021812681123,171.85263314902605,-0.0069510454702449,2.2345860652085597e-08,0.9657795099527376,0.999992753084955,ENSMUSG00000017550
SMIM19,ENSG00000176209,small integral membrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25166],-0.1413678670533378,270.66402734517175,-0.0160203163826546,-1.2895940536451789e-06,0.8875793376804438,0.999992753084955,ENSMUSG00000031534
RTTN,ENSG00000176225,rotatin [Source:HGNC Symbol;Acc:HGNC:18654],0.7823824212022159,205.98681053348395,0.109309918270514,5.8252424831078914e-06,0.43398986155859,0.999992753084955,ENSMUSG00000023066
ACBD7,ENSG00000176244,acyl-CoA binding domain containing 7 [Source:HGNC Symbol;Acc:HGNC:17715],-0.9030777546793096,3.631300596173842,-0.7913798096592466,-1.7715023360003038e-06,0.3664846293959319,0.999992753084955,ENSMUSG00000026644
