name,stat
RFLNA,4.635409472930672
ANXA3,4.635065250556488
ANTXR1,4.6335708176326325
HPD,4.631718763257268
ACOXL,4.619524536876789
MUC5B,4.614287223701361
EEIG1,4.614218249939347
GDF5,4.606519277173483
B4GALT4,4.605041639269177
EML4,4.6039354576622005
SYNPO,4.602190839746664
C2CD2,4.600811393751263
STX7,4.600520987274601
HIPK3,4.599875234836154
JUP,4.59685611238201
PXN,4.594554484014013
DENND4C,4.589680881649461
SGMS2,4.588495545124034
SUSD2,4.583536209613511
GRHL3,4.579810778626029
TMEM79,4.5714931951743685
UQCRC1,4.564397568752688
LPAR2,4.564075008235529
SOWAHA,4.563826891565983
STK26,4.560514240725936
SYT2,4.560148319174688
C3,4.559397112547815
SPTLC3,4.55695692521021
KLHL24,4.556702013958295
MST1R,4.552043711544711
MALT1,4.551310056252761
TSPAN2,4.547120837207092
FAM83G,4.544252664077931
IGFBP5,4.540107073882601
DYNC1H1,4.537066658328441
FNDC7,4.533703824392172
SLC35D2,4.533361927022694
C4A,4.532416603113297
C4B,4.532416603113297
SFRP1,4.522983703411013
CD2AP,4.522399281918108
PHACTR4,4.522199518005007
AMPD2,4.519024826925599
LITAF,4.517864658007291
MS4A14,4.513562143010394
MS4A5,4.513562143010394
MS4A15,4.513562143010394
MS4A1,4.513562143010394
MS4A10,4.513562143010394
MS4A6A,4.513562143010394
MS4A13,4.513562143010394
MS4A2,4.513562143010394
MS4A7,4.513562143010394
MS4A6E,4.513562143010394
MS4A18,4.513562143010394
WIPF2,4.500168234144437
ITPKC,4.496797736259473
XIRP2,4.491517632673038
MYO6,4.491433046942115
GAN,4.490966420563553
PAK2,4.487371633170545
ADAMTS8,4.48710369331496
MYH7,4.483936497363331
PLEKHG4,4.483467809622637
KREMEN1,4.481706841663143
GMDS,4.479144026243378
PKP1,4.478406371794007
CLCN2,4.4759783741414925
MGAM2,4.475977786014786
MGAM,4.475977786014786
