Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
Nanomaterial Induced Apoptosis WP2507,WikiPathways_2024_Human,0.9845086397030026,Upregulated,0.6368658579486264,6/15,20.19%
Disorders Of Bile Acid Synthesis And Biliary Transport WP5176,WikiPathways_2024_Human,0.9843627852014452,Upregulated,0.6369201449795776,6/17,18.11%
P38 MAPK Signaling WP400,WikiPathways_2024_Human,0.9841818064938932,Upregulated,0.6370570185880053,8/34,15.04%
Intracellular Signaling By Second Messengers R-HSA-9006925,Reactome_2022,0.9841570418193596,Upregulated,0.6368539881651389,85/258,28.38%
Negative Regulation of MAPK Cascade (GO:0043409),GO_Biological_Process_2025,0.9829330802345644,Upregulated,0.6392208135185427,21/103,13.74%
Pigment Biosynthetic Process (GO:0046148),GO_Biological_Process_2025,0.9803563734625992,Upregulated,0.6446221794471811,10/24,31.21%
Regulation of Cell Differentiation (GO:0045595),GO_Biological_Process_2025,0.9800899308562728,Upregulated,0.6449652223428682,34/170,15.45%
Axon Guidance WP5289,WikiPathways_2024_Human,0.979963223111233,Upregulated,0.6449924221766127,22/69,22.76%
Regulation of Organelle Organization (GO:0033043),GO_Biological_Process_2025,0.979635184738468,Upregulated,0.6454203242878498,28/88,27.55%
Amino Acid Import Across Plasma Membrane (GO:0089718),GO_Biological_Process_2025,0.979045953663028,Upregulated,0.6464324075250694,4/25,8.22%
Mesoderm Development (GO:0007498),GO_Biological_Process_2025,0.978713201407956,Upregulated,0.6468928163208445,4/15,18.99%
Hedgehog On State R-HSA-5632684,Reactome_2022,0.9772284860850636,Upregulated,0.649890414432177,40/79,39.07%
EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665,Reactome_2022,0.9765995036495492,Upregulated,0.6509854296020654,9/26,20.94%
Positive Regulation of Receptor-Mediated Endocytosis (GO:0048260),GO_Biological_Process_2025,0.9761766835570578,Upregulated,0.6516454365834717,11/37,19.62%
Rab Regulation Of Trafficking R-HSA-9007101,Reactome_2022,0.9761710764674456,Upregulated,0.6513979333483226,49/109,33.56%
Signaling By ALK R-HSA-201556,Reactome_2022,0.9761323592004594,Upregulated,0.6512307924936216,6/22,16.38%
Regulation of Monoatomic Ion Transmembrane Transport (GO:0034765),GO_Biological_Process_2025,0.9761245773493894,Upregulated,0.6509828425466889,12/27,23.71%
Positive Regulation of Axon Extension (GO:0045773),GO_Biological_Process_2025,0.9757138521234832,Upregulated,0.6515909628181679,6/17,20.27%
Positive Regulation of Natural Killer Cell Mediated Immunity (GO:0002717),GO_Biological_Process_2025,0.9755850766135548,Upregulated,0.6516255332234859,6/15,19.30%
Response to Gamma Radiation (GO:0010332),GO_Biological_Process_2025,0.9753615299517896,Upregulated,0.6518542688931664,10/19,26.32%
Gastrin-CREB Signaling Pathway Via PKC And MAPK R-HSA-881907,Reactome_2022,0.97507153080116,Upregulated,0.6522135840112293,5/16,17.37%
Arginine and proline metabolism,KEGG_2021_Human,0.9743376524124184,Upregulated,0.6535338634662181,20/43,33.17%
Transcription Cis-Regulatory Region Binding (GO:0000976),GO_Molecular_Function_2025,0.974146131672114,Upregulated,0.6536962262687176,71/373,16.78%
Primary Ovarian Insufficiency WP5316,WikiPathways_2024_Human,0.97396425456301,Upregulated,0.65382803787802,45/147,30.29%
Signaling Receptor Complex Adaptor Activity (GO:0030159),GO_Molecular_Function_2025,0.973936184670993,Upregulated,0.6536187640371133,11/35,18.19%
Sulfur Amino Acid Metabolism R-HSA-1614635,Reactome_2022,0.9737463752086096,Upregulated,0.6537942713520463,12/22,34.38%
Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320),GO_Biological_Process_2025,0.9733710642446264,Upregulated,0.6543338402493046,3/20,15.04%
DNA Integrity Checkpoint Signaling (GO:0031570),GO_Biological_Process_2025,0.9716622366143368,Upregulated,0.657831186830595,6/38,15.38%
NIK To Noncanonical NF-kB Signaling R-HSA-5676590,Reactome_2022,0.9714424808954698,Upregulated,0.658037580836735,29/54,39.07%
GTP Binding (GO:0005525),GO_Molecular_Function_2025,0.9711698746268838,Upregulated,0.6583324236997806,34/161,16.46%
Statin Inhibition Of Cholesterol Production WP430,WikiPathways_2024_Human,0.9709215958653964,Upregulated,0.6586169183739656,12/25,28.95%
Response to Steroid Hormone (GO:0048545),GO_Biological_Process_2025,0.9704522756038784,Upregulated,0.6594033352494002,5/26,13.30%
Signal Transduction in Response to DNA Damage (GO:0042770),GO_Biological_Process_2025,0.970092000064512,Upregulated,0.6599349142812381,18/64,26.52%
KEAP1-NFE2L2 Pathway R-HSA-9755511,Reactome_2022,0.97000723361278,Upregulated,0.6598649394400754,48/93,39.07%
Glutathione metabolism,KEGG_2021_Human,0.9695852924330356,Upregulated,0.6605041324321679,12/48,26.77%
Negative Regulation of Protein Modification Process (GO:0031400),GO_Biological_Process_2025,0.9684563935930705,Upregulated,0.6626912560070926,15/38,25.30%
FoxO signaling pathway,KEGG_2021_Human,0.9684470400857086,Upregulated,0.66244917895662,38/118,25.98%
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),GO_Biological_Process_2025,0.9684353408385308,Upregulated,0.6622113288685697,32/157,15.74%
Regulation of Mitotic Nuclear Division (GO:0007088),GO_Biological_Process_2025,0.9676763645703974,Upregulated,0.663600889728159,24/47,38.05%
SMAD Protein Signal Transduction (GO:0060395),GO_Biological_Process_2025,0.9674970199010356,Upregulated,0.6637174232334294,6/15,26.28%
FGFR2 Alternative Splicing R-HSA-6803529,Reactome_2022,0.96657442536099,Upregulated,0.6654746904031569,3/22,5.12%
Actin Filament Bundle Assembly (GO:0051017),GO_Biological_Process_2025,0.9656777297565766,Upregulated,0.667164512787026,9/30,17.45%
Signaling Receptor Ligand Precursor Processing (GO:0140448),GO_Biological_Process_2025,0.9640598559777808,Upregulated,0.6704236706172502,4/15,10.92%
Positive Regulation of G1/S Transition of Mitotic Cell Cycle (GO:1900087),GO_Biological_Process_2025,0.9637864275990644,Upregulated,0.6707779154605,7/28,23.00%
Cardiac Conduction R-HSA-5576891,Reactome_2022,0.9633595469240934,Upregulated,0.6714090019336066,28/97,20.29%
Homophilic Cell Adhesion via Plasma Membrane Adhesion Molecules (GO:0007156),GO_Biological_Process_2025,0.9621273574359,Upregulated,0.6738246952086705,11/47,12.84%
Sialyltransferase Activity (GO:0008373),GO_Molecular_Function_2025,0.9619939382320084,Upregulated,0.6738407784007424,6/19,22.06%
Nucleotide Biosynthetic Process (GO:0009165),GO_Biological_Process_2025,0.9615704918469142,Upregulated,0.674466677257165,4/15,19.45%
Negative Regulation of Canonical NF-kappaB Signal Transduction (GO:0043124),GO_Biological_Process_2025,0.961533461956822,Upregulated,0.6742800999851292,13/43,23.01%
Endoplasmic Reticulum to Cytosol Transport (GO:1903513),GO_Biological_Process_2025,0.9614421054013408,Upregulated,0.6742056650992143,15/15,65.69%
Regulation of Defense Response to Virus (GO:0050688),GO_Biological_Process_2025,0.9613549856412285,Upregulated,0.6741308881774524,8/15,35.24%
Regulation Of KIT Signaling R-HSA-1433559,Reactome_2022,0.9606745049874368,Upregulated,0.6753492932662739,4/15,15.01%
Regulation of Myotube Differentiation (GO:0010830),GO_Biological_Process_2025,0.9592947926811708,Upregulated,0.678064616206104,5/19,16.81%
Organelle Assembly (GO:0070925),GO_Biological_Process_2025,0.9592727885570232,Upregulated,0.6778473228448454,62/300,19.71%
Amplification And Expansion Of Oncogenic Pathways WP3678,WikiPathways_2024_Human,0.9592520177602673,Upregulated,0.6776261959283071,2/15,1.65%
2Q11 2 Copy Number Variation Syndrome WP5221,WikiPathways_2024_Human,0.959061135955043,Upregulated,0.6777656547030529,7/26,19.35%
SARS-CoV-1 Infection R-HSA-9678108,Reactome_2022,0.9578202807736782,Upregulated,0.6801963015787605,23/50,34.33%
Endosome Organization (GO:0007032),GO_Biological_Process_2025,0.955927375507517,Upregulated,0.6840851236877038,18/50,24.05%
Regulation of Cardiac Muscle Hypertrophy (GO:0010611),GO_Biological_Process_2025,0.9554648130736578,Upregulated,0.6847910261364291,11/23,33.02%
Actin Filament Polymerization (GO:0030041),GO_Biological_Process_2025,0.954911294013168,Upregulated,0.6857086738588699,6/22,22.25%
Ganglioside Metabolic Process (GO:0001573),GO_Biological_Process_2025,0.954749614701083,Upregulated,0.685792298344545,5/19,18.24%
VEGFR2 Mediated Cell Proliferation R-HSA-5218921,Reactome_2022,0.954547971298303,Upregulated,0.6859733355971901,6/17,20.01%
Protein Polymerization (GO:0051258),GO_Biological_Process_2025,0.9542043558240852,Upregulated,0.6864689141262158,14/48,24.48%
Regulation Of PTEN Stability And Activity R-HSA-8948751,Reactome_2022,0.953410612113362,Upregulated,0.687892611546808,33/62,39.07%
Negative Regulation of BMP Signaling Pathway (GO:0030514),GO_Biological_Process_2025,0.9533686651158974,Upregulated,0.6877134761224465,11/36,19.36%
Negative Regulation of Cell-Substrate Adhesion (GO:0010812),GO_Biological_Process_2025,0.953348990326026,Upregulated,0.6874842244610339,8/30,14.96%
Proximal Tubule Transport WP4917,WikiPathways_2024_Human,0.9531615988880502,Upregulated,0.6876383187392365,10/50,11.89%
Positive Chemotaxis (GO:0050918),GO_Biological_Process_2025,0.9525854976813308,Upregulated,0.6886400220956871,7/15,22.68%
Regulation of Lipid Catabolic Process (GO:0050994),GO_Biological_Process_2025,0.9522656361516748,Upregulated,0.6890748083270235,11/20,31.59%
Protein Localization to Golgi Apparatus (GO:0034067),GO_Biological_Process_2025,0.9519296571943654,Upregulated,0.6895737665228246,4/25,7.12%
"Oxidoreductase Activity, Acting on the Aldehyde or Oxo Group of Donors, NAD or NADP as Acceptor (GO:0016620)",GO_Molecular_Function_2025,0.9518147198934,Upregulated,0.6895556163209181,7/21,22.04%
Organelle Disassembly (GO:1903008),GO_Biological_Process_2025,0.951460619498034,Upregulated,0.6900523994808407,10/39,25.30%
Regulation of Sodium Ion Transmembrane Transport (GO:1902305),GO_Biological_Process_2025,0.950462902478046,Upregulated,0.6919163284157136,4/17,10.08%
Notch Binding (GO:0005112),GO_Molecular_Function_2025,0.9503110171397836,Upregulated,0.6919803777400482,3/17,6.63%
Positive Regulation of Reproductive Process (GO:2000243),GO_Biological_Process_2025,0.95008994721331,Upregulated,0.6922041546269543,11/28,26.59%
Carbohydrate digestion and absorption,KEGG_2021_Human,0.9495042888181322,Upregulated,0.6931917655595184,13/37,23.00%
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),GO_Biological_Process_2025,0.949282909979099,Upregulated,0.6933970178020469,40/228,16.21%
SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,Reactome_2022,0.9487899506568376,Upregulated,0.6941908425037945,32/57,41.03%
Colorectal cancer,KEGG_2021_Human,0.9477025394571484,Upregulated,0.6963134310874157,26/76,25.74%
FLT3 Signaling R-HSA-9607240,Reactome_2022,0.946666702573769,Upregulated,0.698287183396959,10/32,18.99%
Fatty Acid Biosynthetic Process (GO:0006633),GO_Biological_Process_2025,0.946463135824786,Upregulated,0.6984714735413283,11/57,21.50%
Regulation Of Apoptosis By Parathyroid Hormone Related Protein WP3872,WikiPathways_2024_Human,0.9464248703409788,Upregulated,0.698282243412908,8/18,24.26%
Negative Regulation of Translation (GO:0017148),GO_Biological_Process_2025,0.9464162692983552,Upregulated,0.6980309571341586,9/88,6.60%
Positive Regulation of Cold-Induced Thermogenesis (GO:0120162),GO_Biological_Process_2025,0.9463300633829111,Upregulated,0.6979454184766423,28/79,27.04%
Embryonic Digit Morphogenesis (GO:0042733),GO_Biological_Process_2025,0.9457277082709296,Upregulated,0.6989676693317763,5/15,17.61%
Protein-Containing Complex Organization (GO:0043933),GO_Biological_Process_2025,0.9449070370181256,Upregulated,0.7005130813116156,39/106,29.93%
Lipid Biosynthetic Process (GO:0008610),GO_Biological_Process_2025,0.9436468472133877,Upregulated,0.7029778131032111,27/87,28.81%
Leak Channel Activity (GO:0022840),GO_Molecular_Function_2025,0.9435008864303398,Upregulated,0.7030288707062783,5/17,18.58%
Interleukin-17 Signaling R-HSA-448424,Reactome_2022,0.9431166842310552,Upregulated,0.7035842622413895,12/56,15.77%
Phospholipase C-mediated Cascade; FGFR2 R-HSA-5654221,Reactome_2022,0.9429338434458374,Upregulated,0.7037239448782534,9/15,29.99%
Negative Regulation of Tumor Necrosis Factor Production (GO:0032720),GO_Biological_Process_2025,0.9426874581116104,Upregulated,0.703980823583463,14/28,33.65%
Negative Regulation of Osteoclast Differentiation (GO:0045671),GO_Biological_Process_2025,0.9418000455987646,Upregulated,0.7056888347710225,4/15,13.48%
Platelet Homeostasis R-HSA-418346,Reactome_2022,0.941699892496921,Upregulated,0.7056357258993589,24/71,21.67%
Response to Purine-Containing Compound (GO:0014074),GO_Biological_Process_2025,0.9415996317624864,Upregulated,0.7055763464963993,9/20,32.71%
Regulation of Cardiac Conduction (GO:1903779),GO_Biological_Process_2025,0.940921278600918,Upregulated,0.7067954969697616,6/17,24.91%
Nephrogenesis WP5052,WikiPathways_2024_Human,0.9404482030850462,Upregulated,0.7075654936120233,9/17,32.98%
Nuclear Membrane (GO:0031965),GO_Cellular_Component_2025,0.9402663124757532,Upregulated,0.7076732919326385,59/195,28.84%
Zinc Ion Binding (GO:0008270),GO_Molecular_Function_2025,0.940143669143045,Upregulated,0.7076585068128192,81/280,26.00%
Regulation of Cholesterol Metabolic Process (GO:0090181),GO_Biological_Process_2025,0.9395284679623388,Upregulated,0.7087304405654724,9/20,23.24%
Cardiac Epithelial to Mesenchymal Transition (GO:0060317),GO_Biological_Process_2025,0.9392039001672812,Upregulated,0.7091666918301099,6/18,15.64%
SHC-mediated cascade:FGFR1 R-HSA-5654688,Reactome_2022,0.9384037066839804,Upregulated,0.7106711516638864,9/17,28.35%
Chromosomal And Microsatellite Instability In Colorectal Cancer WP4216,WikiPathways_2024_Human,0.9383518064582544,Upregulated,0.7104983045058478,24/67,25.74%
KCNQ2 Related Epilepsies WP5360,WikiPathways_2024_Human,0.938267414208286,Upregulated,0.710399891894124,8/16,30.64%
Selenocompound metabolism,KEGG_2021_Human,0.937645267637324,Upregulated,0.7114502003235387,5/16,27.31%
Regulation of Programmed Cell Death (GO:0043067),GO_Biological_Process_2025,0.9365233625102004,Upregulated,0.7136600650828452,45/146,27.05%
Establishment or Maintenance of Apical/Basal Cell Polarity (GO:0035088),GO_Biological_Process_2025,0.9361572663994154,Upregulated,0.7141856540751743,11/23,26.58%
Urea Cycle And Associated Pathways WP4595,WikiPathways_2024_Human,0.9361495012758068,Upregulated,0.7139234611808521,11/23,29.78%
TP53 Regulates Metabolic Genes R-HSA-5628897,Reactome_2022,0.936108864357678,Upregulated,0.7137344505088719,22/68,26.03%
Glycoprotein Metabolic Process (GO:0009100),GO_Biological_Process_2025,0.935777898207818,Upregulated,0.7141833100131024,13/46,26.16%
Positive Regulation of Cell Cycle G2/M Phase Transition (GO:1902751),GO_Biological_Process_2025,0.935677693772225,Upregulated,0.7141248983385731,10/20,38.44%
"Oxidoreductase, Paired Donors, W Incorp or Reduction of O2, NAD(P)H as One Donor, and Incorp of O (GO:0016709)",GO_Molecular_Function_2025,0.9356648287481448,Upregulated,0.713872542070791,5/19,16.98%
Intra-Golgi Traffic R-HSA-6811438,Reactome_2022,0.9344469156993618,Upregulated,0.7162482190340463,11/40,23.68%
mRNA 3'-UTR AU-rich Region Binding (GO:0035925),GO_Molecular_Function_2025,0.9338890800688332,Upregulated,0.7171743260013911,4/20,12.92%
Negative Regulation of Lipid Catabolic Process (GO:0050995),GO_Biological_Process_2025,0.9331280228852776,Upregulated,0.7185424359379073,10/15,31.59%
Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900225),GO_Biological_Process_2025,0.9312860076681772,Upregulated,0.7222419694440234,6/31,11.76%
Lipid Metabolism Pathway WP3965,WikiPathways_2024_Human,0.9311900564992484,Upregulated,0.7221735284358631,9/26,25.30%
Processing Of SMDT1 R-HSA-8949664,Reactome_2022,0.9311274566469612,Upregulated,0.7220347627228633,5/15,22.96%
Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,Reactome_2022,0.9304995425436894,Upregulated,0.7231202031036897,23/79,28.88%
Regulation of mRNA Catabolic Process (GO:0061013),GO_Biological_Process_2025,0.9301702928625972,Upregulated,0.7235273554423268,10/42,19.55%
Regulation of Monoatomic Ion Transport (GO:0043269),GO_Biological_Process_2025,0.9298474661777948,Upregulated,0.7239123226525815,11/27,25.43%
Downregulation Of ERBB2 Signaling R-HSA-8863795,Reactome_2022,0.9298226933257449,Upregulated,0.7236805782314961,6/24,17.37%
"Acyltransferase Activity, Transferring Groups Other Than Amino-Acyl Groups (GO:0016747)",GO_Molecular_Function_2025,0.9294576012073996,Upregulated,0.7241818674774964,21/67,28.79%
Regulation of Reactive Oxygen Species Metabolic Process (GO:2000377),GO_Biological_Process_2025,0.9291271145155904,Upregulated,0.7246070934329021,15/54,23.13%
Post-Translational Protein Modification (GO:0043687),GO_Biological_Process_2025,0.9283328716029622,Upregulated,0.7260306003696299,13/45,26.90%
Clathrin Coat (GO:0030118),GO_Cellular_Component_2025,0.9280499611764488,Upregulated,0.7263362905661971,4/15,10.01%
Integrated Stress Response Signaling (GO:0140467),GO_Biological_Process_2025,0.926751295440255,Upregulated,0.7288295080054786,8/30,25.38%
mRNA Stabilization (GO:0048255),GO_Biological_Process_2025,0.9262388554615514,Upregulated,0.7296651294129425,7/47,9.45%
DNA-binding Transcription Factor Binding (GO:0140297),GO_Molecular_Function_2025,0.9252641221997884,Upregulated,0.7314535691700427,40/244,14.40%
Reproduction R-HSA-1474165,Reactome_2022,0.9245885344786516,Upregulated,0.7326198909615785,6/65,7.64%
Ovarian Infertility WP34,WikiPathways_2024_Human,0.9244306898819687,Upregulated,0.7326987598009185,13/36,29.73%
Thyroid Hormones And Peripheral Downstream Signaling Effects WP4746,WikiPathways_2024_Human,0.9243044067016424,Upregulated,0.7327005701127985,17/81,16.38%
RET Signaling R-HSA-8853659,Reactome_2022,0.9242401954336756,Upregulated,0.7325534963926412,10/39,17.81%
COPII-coated Vesicle Budding (GO:0090114),GO_Biological_Process_2025,0.9239732885624924,Upregulated,0.7328483489052572,9/31,25.28%
17Q12 Copy Number Variation Syndrome WP5287,WikiPathways_2024_Human,0.9233204539078907,Upregulated,0.7339559544530139,10/59,17.06%
Metabolism Of Steroids R-HSA-8957322,Reactome_2022,0.9222615906220156,Upregulated,0.7359724441805662,18/132,9.50%
Negative Regulation of Neuron Apoptotic Process (GO:0043524),GO_Biological_Process_2025,0.9218024825848236,Upregulated,0.7367088844526946,23/74,23.92%
SHC-mediated cascade:FGFR2 R-HSA-5654699,Reactome_2022,0.9217538966716968,Upregulated,0.7365291255306273,10/19,29.99%
cGMP-mediated Signaling (GO:0019934),GO_Biological_Process_2025,0.9199659456343648,Upregulated,0.7400889693342111,9/19,25.33%
Peroxisome,KEGG_2021_Human,0.9199328539052676,Upregulated,0.7398704444196266,24/77,31.06%
Regulation of Toll-Like Receptor 4 Signaling Pathway (GO:0034143),GO_Biological_Process_2025,0.9197484711586964,Upregulated,0.7400016419975985,5/21,11.80%
Warburg Effect Mod By Deubiquitinating Enzymes And Substrates WP5216,WikiPathways_2024_Human,0.9189618227214292,Upregulated,0.7414231148566871,7/24,18.23%
Cell Projection Membrane (GO:0031253),GO_Cellular_Component_2025,0.9161096405588302,Upregulated,0.7473210978600259,15/93,9.57%
Double-Stranded RNA Binding (GO:0003725),GO_Molecular_Function_2025,0.9159465518627128,Upregulated,0.7473888998442617,15/54,24.99%
22Q11 2 Copy Number Variation Syndrome WP4657,WikiPathways_2024_Human,0.9159089539169062,Upregulated,0.747185019195614,49/98,36.65%
Diacylglycerol Metabolic Process (GO:0046339),GO_Biological_Process_2025,0.915111806703435,Upregulated,0.7485899538241103,7/20,20.34%
Potassium Ion Homeostasis (GO:0055075),GO_Biological_Process_2025,0.9142724503306878,Upregulated,0.7501059375209586,7/18,24.86%
Response to Alcohol (GO:0097305),GO_Biological_Process_2025,0.913676980272596,Upregulated,0.751128753388879,8/26,15.45%
Negative Regulation of Response to Stimulus (GO:0048585),GO_Biological_Process_2025,0.9133552422181416,Upregulated,0.7515202700645526,11/44,23.17%
Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091,Reactome_2022,0.9132497043794476,Upregulated,0.7514569324898975,19/48,27.85%
Mesenchyme Morphogenesis (GO:0072132),GO_Biological_Process_2025,0.9131787611418376,Upregulated,0.7513129590047138,7/15,24.19%
Vesicle-Mediated Transport Between Endosomal Compartments (GO:0098927),GO_Biological_Process_2025,0.9127200816526504,Upregulated,0.7519953119093756,10/26,34.05%
Establishment of Mitotic Spindle Localization (GO:0040001),GO_Biological_Process_2025,0.9125851892018064,Upregulated,0.751988571241396,8/27,18.69%
Trans Sulfuration One Carbon Metabolism And Related Pathways WP2525,WikiPathways_2024_Human,0.9124535079326476,Upregulated,0.7519629409842128,15/63,16.24%
TCA Cycle And Deficiency Of Pyruvate Dehydrogenase Complex PDHc WP2453,WikiPathways_2024_Human,0.9122895656550364,Upregulated,0.7520209750575642,4/15,25.06%
WW Domain Binding (GO:0050699),GO_Molecular_Function_2025,0.9119115160996436,Upregulated,0.7525440368761832,5/15,17.48%
COPII-coated ER to Golgi Transport Vesicle (GO:0030134),GO_Cellular_Component_2025,0.9118272304717504,Upregulated,0.7524508199615326,26/55,34.57%
3Q29 Copy Number Variation Syndrome WP4906,WikiPathways_2024_Human,0.9111360192181408,Upregulated,0.7536239993253412,12/54,18.94%
T Cell Activation Involved in Immune Response (GO:0002286),GO_Biological_Process_2025,0.9105579218675294,Upregulated,0.7545684396160474,3/25,24.21%
Magnesium Ion Binding (GO:0000287),GO_Molecular_Function_2025,0.909956690916902,Upregulated,0.7555664056779758,25/135,17.50%
Translation Of Structural Proteins R-HSA-9683701,Reactome_2022,0.9096569750780666,Upregulated,0.7559375179466227,14/29,34.33%
Placenta Development (GO:0001890),GO_Biological_Process_2025,0.9088460767077788,Upregulated,0.7573524629322146,4/15,16.08%
Acrosomal Vesicle (GO:0001669),GO_Cellular_Component_2025,0.9085246584633124,Upregulated,0.757751817699138,15/30,31.71%
T Cell Receptor And Co Stimulatory Signaling WP2583,WikiPathways_2024_Human,0.9071760485490628,Upregulated,0.7604149810586072,9/20,26.27%
Impaired BRCA2 Binding To PALB2 R-HSA-9709603,Reactome_2022,0.9065701125256748,Upregulated,0.7614456853869419,10/20,37.39%
Positive Regulation of ATP Metabolic Process (GO:1903580),GO_Biological_Process_2025,0.90615683827886,Upregulated,0.7620234344546012,9/23,25.30%
Energy Derivation by Oxidation of Organic Compounds (GO:0015980),GO_Biological_Process_2025,0.9061316740455134,Upregulated,0.7617811603215139,4/31,7.63%
PI-3K cascade:FGFR3 R-HSA-5654710,Reactome_2022,0.9054932030534116,Upregulated,0.7628097859273621,7/15,27.69%
Proximal tubule bicarbonate reclamation,KEGG_2021_Human,0.9054431945890304,Upregulated,0.7626256751832254,10/21,27.13%
Positive Regulation of Exocytosis (GO:0045921),GO_Biological_Process_2025,0.9048950589206692,Upregulated,0.7635328537510566,13/29,29.56%
Nicotinate and nicotinamide metabolism,KEGG_2021_Human,0.9039399819112772,Upregulated,0.7653266429379512,7/28,21.98%
Negative Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001243),GO_Biological_Process_2025,0.9039291794719688,Upregulated,0.7650590644377852,15/49,25.45%
Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,Reactome_2022,0.9038228209461334,Upregulated,0.7649819538158602,33/69,39.07%
Regulation of Protein Binding (GO:0043393),GO_Biological_Process_2025,0.90381940229938,Upregulated,0.7646978711195215,17/67,20.58%
Extension Of Telomeres R-HSA-180786,Reactome_2022,0.9038131598981471,Upregulated,0.7644208895333241,48/48,75.52%
Negative Regulation of Endothelial Cell Apoptotic Process (GO:2000352),GO_Biological_Process_2025,0.9036092519759348,Upregulated,0.7645762199565165,3/22,5.04%
Cytoskeleton-Dependent Cytokinesis (GO:0061640),GO_Biological_Process_2025,0.9032277847550048,Upregulated,0.765067427126939,35/74,32.43%
Downstream Signaling Of Activated FGFR1 R-HSA-5654687,Reactome_2022,0.903036602321862,Upregulated,0.7651788354069148,12/27,28.35%
Phosphatidyl Inositol Phosphate Pathway WP5411,WikiPathways_2024_Human,0.9026795265513836,Upregulated,0.765644233266227,12/45,17.84%
Selenium Metabolism And Selenoproteins WP28,WikiPathways_2024_Human,0.9024821335668338,Upregulated,0.7657499935169891,4/37,7.39%
Protein Targeting to Lysosome (GO:0006622),GO_Biological_Process_2025,0.9024414997588316,Upregulated,0.7655461411833194,7/23,28.49%
fatty-acyl-CoA Biosynthetic Process (GO:0046949),GO_Biological_Process_2025,0.901941921301156,Upregulated,0.7663466126603788,5/24,13.25%
Regulation of Stem Cell Differentiation (GO:2000736),GO_Biological_Process_2025,0.9018412367858388,Upregulated,0.7662929522945146,9/41,17.00%
Hsp70 Protein Binding (GO:0030544),GO_Molecular_Function_2025,0.9015579171689182,Upregulated,0.7665988371223712,15/28,34.85%
Insulin Processing R-HSA-264876,Reactome_2022,0.9015487040881448,Upregulated,0.7663275190497146,13/24,30.58%
PPAR signaling pathway,KEGG_2021_Human,0.9015276720200264,Upregulated,0.7660868816671941,20/65,23.75%
Regulation of Ras Protein Signal Transduction (GO:0046578),GO_Biological_Process_2025,0.900440219016516,Upregulated,0.7681377193088336,5/29,7.58%
Fat digestion and absorption,KEGG_2021_Human,0.8995259563051982,Upregulated,0.7697800840555716,9/30,22.65%
Syntaxin Binding (GO:0019905),GO_Molecular_Function_2025,0.8994801262041217,Upregulated,0.7695802733856977,7/43,9.66%
Transition Metal Ion Binding (GO:0046914),GO_Molecular_Function_2025,0.8985240056775308,Upregulated,0.7712714451407402,109/373,27.31%
Protein Phosphatase Activator Activity (GO:0072542),GO_Molecular_Function_2025,0.8976449732855715,Upregulated,0.7728290222445143,4/19,10.40%
Target Of Rapamycin Signaling WP1471,WikiPathways_2024_Human,0.8964717459108592,Upregulated,0.7749893820331686,11/32,25.30%
Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,Reactome_2022,0.8963915647286111,Upregulated,0.7745770953370394,34/72,39.07%
APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,Reactome_2022,0.8963915647286111,Upregulated,0.7745770953370394,34/72,39.07%
Endoribonuclease Complex (GO:1902555),GO_Cellular_Component_2025,0.896223660988386,Upregulated,0.7746310597653764,2/17,6.01%
Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543),GO_Biological_Process_2025,0.8961035544843217,Upregulated,0.7745889665769143,16/34,29.99%
Acylglycerol O-acyltransferase Activity (GO:0016411),GO_Molecular_Function_2025,0.8958250367369075,Upregulated,0.7748716467550018,6/26,14.85%
Positive Regulation of Developmental Process (GO:0051094),GO_Biological_Process_2025,0.8949984815553041,Upregulated,0.7762887661554758,46/217,17.78%
Positive Regulation of Myeloid Cell Differentiation (GO:0045639),GO_Biological_Process_2025,0.8936100681128031,Upregulated,0.7789364709228289,5/30,8.78%
Stress-Activated MAPK Cascade (GO:0051403),GO_Biological_Process_2025,0.8932303348486632,Upregulated,0.7794199341877562,6/15,27.80%
Host Pathogen Interaction Of Human Coronaviruses MAPK Signaling WP4877,WikiPathways_2024_Human,0.8922417695213999,Upregulated,0.781223914528071,11/30,26.36%
Negative Regulation of Macroautophagy (GO:0016242),GO_Biological_Process_2025,0.8913433515963679,Upregulated,0.7828292591280533,11/25,30.14%
Heme Biosynthetic Process (GO:0006783),GO_Biological_Process_2025,0.890913024035301,Upregulated,0.7834360065859058,8/18,29.61%
