name,stat
UGT2B4,5.964323452816381
UGT2B7,5.964323452816381
UGT1A6,5.964323452816381
UGT1A4,5.964323452816381
UGT1A7,5.964323452816381
UGT1A10,5.964323452816381
UGT1A8,5.964323452816381
UGT3A1,5.964323452816381
UGT2A2,5.964323452816381
UGT1A9,5.964323452816381
UGT2B15,5.964323452816381
UGT1A5,5.964323452816381
UGT1A3,5.964323452816381
B3GNT2,5.963642194439469
TCAF2,5.962254404095383
TCAF1,5.962254404095383
TCAF2C,5.962254404095383
ESRP1,5.962222527674689
CDC42EP5,5.959226818142636
HIP1R,5.954584801546534
EDAR,5.953844217670979
VASN,5.951432955362928
FERMT2,5.946844096383444
ADAMTS15,5.942462292962552
CNN2,5.937687721383806
FAM83C,5.929043670845885
ADAMTS7,5.927753420358797
IGFBP5,5.925599712964294
TTC22,5.9236014822638925
FGA,5.921121468249323
KLF16,5.9208120355482645
KLF17,5.9208120355482645
KLF18,5.9208120355482645
KLF14,5.9208120355482645
CARD11,5.917887382410719
RSU1,5.916423882684522
GDF5,5.915699290984119
ITGA1,5.912719534408764
DLX4,5.909929619146041
MYO1E,5.907370388386875
SYNPO,5.907299108791095
MYO6,5.895205349898354
CRYBG2,5.89430244588674
PIEZO1,5.890372822716594
SLC4A2,5.878070209282129
ZZEF1,5.876363757655773
STX11,5.8755791814267
WIPF2,5.870490645899783
MAP3K21,5.8683746340307215
ZYX,5.864200608543338
TRDN,5.862621490404062
MST1R,5.857966238223845
TUBB4B,5.85759196843483
STAT3,5.856786006713578
CPAMD8,5.856494832451435
STK26,5.85543953425164
TUBB1,5.850184354452214
LPAR2,5.850046914995505
SPINT2,5.848211186545274
IKBKB,5.848162398405705
SFT2D2,5.848111358719758
DACT3,5.841995045046218
CARMIL1,5.828664004680606
WNT7A,5.82568728838867
BNIP2,5.815933828803685
SLC4A1,5.813010511510571
HSPG2,5.811673399341521
CPEB3,5.810216096667518
CILP2,5.802283284572883
FAM83B,5.797737191345198
ITSN2,5.786546767291997
SLC35A3,5.784430163041399
GMPPA,5.78328949404811
IMPDH2,5.780388544046451
STK17B,5.778231074761959
TSPAN2,5.7772822866751605
STYK1,5.773092187462525
CGNL1,5.764604855274474
CGN,5.761227020617157
RAG1,5.758847524891825
PCTP,5.755980971406166
ZDHHC3,5.755463875238785
CD93,5.748513598004813
PTGS2,5.748159254845199
CNGA4,5.747206125137536
ENTPD5,5.743045903948048
REST,5.742653345936509
DOK1,5.736065551578943
MMP14,5.728022858947745
HIC1,5.727528980854381
GJB3,5.722049441495654
CDS1,5.718641291033842
GAL3ST1,5.7136737802173005
SH3GL1,5.705059719361088
MAGI3,5.701521807473081
LIPH,5.698254630291557
EPS15,5.69360029586161
STX7,5.693076746864053
PLEKHH1,5.691926382781985
ELOVL1,5.684112082551056
CRISPLD2,5.680364479499219
ABCA12,5.678403305607525
SMARCD2,5.6773427561363565
TPM1,5.677183858523092
SCARA3,5.670075751226933
HIC2,5.670035337720454
DENND2D,5.667901074459651
NFATC1,5.666674319636182
CLTB,5.66647616208898
OLFML3,5.664136918951663
TMEM204,5.658821545760299
IGF2BP2,5.652942399426068
TP73,5.652912621825016
SMPX,5.643179628725617
XIRP2,5.642601313636093
KCTD5,5.632614043469558
PTGES,5.632376915291061
COL8A2,5.630404532497093
EVPLL,5.625890395740042
EVPL,5.625890395740042
CAVIN2,5.621573649838256
CAVIN3,5.621573649838256
SCIN,5.62090103412168
EML3,5.614330308732757
HSPB7,5.612060249898108
VPS4B,5.601520309994748
CAVIN1,5.598365055724179
RNF217,5.598160796739903
ANKRD13A,5.597591602411758
IRF6,5.595758538886449
GCNT4,5.595016710422902
VAMP8,5.59394640487653
RASSF8,5.593585397460911
DSE,5.590436953773288
LSP1,5.583748148874083
MGAT1,5.583558980418731
RAC1,5.583330711409704
SLC33A1,5.583087456629719
AGO3,5.58223503627814
ZC3H7B,5.58061029315674
RUNX3,5.580384460383255
LMO7,5.577030313316698
GOLGA4,5.576057883111173
MFSD9,5.564142678194524
B3GNT7,5.563054817782206
SEC14L1,5.561424988717249
CAPN14,5.559294062721658
UPP1,5.558974079700176
ILDR1,5.552140352489961
ADAM17,5.550112833662244
CXADR,5.543724463909792
TRAF6,5.5410132993401255
IL12RB1,5.537759993102382
OSMR,5.537759993102382
IL3RA,5.537759993102382
IL2RG,5.537759993102382
IL6R,5.537759993102382
IL11RA,5.537759993102382
IL27RA,5.537759993102382
CRLF2,5.537759993102382
IL13RA1,5.537759993102382
IL23R,5.537759993102382
GHR,5.537759993102382
PLCD1,5.536573456016197
MRTFB,5.529304751137136
ACO1,5.526193672103214
SHE,5.525368917220727
AQP3,5.524924828649936
TPP1,5.524285365572804
TMOD3,5.520234617282129
SEMA3E,5.514081008765484
RCN3,5.512928679774042
SNX1,5.505499204879441
PDE5A,5.504627018687152
SULT1A2,5.497720393263462
SULT1A1,5.497720393263462
SULT2A1,5.497720393263462
SULT1A3,5.497720393263462
SULT1E1,5.497720393263462
