Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Cellular_Component_2025__Ionotropic Glutamate Receptor Complex (GO:0008328),-0.6804395845921943,-2.5632946012069295,0.0,9.696339978664086e-05,0.001,23/31,15.67%,GRID1;GRIA2;GRIA3;OLFM2;CNIH2;GRIK5;GRIA4;GRIA1;CACNG5;GRIK1;CNIH3;CACNG3;GRIN2B;CACNG2;GRIN3B;SHISA8;CACNG8;LLGL1;CACNG7;GRID2;GRIN2A;VWC2;GRIN2C
prerank,KEGG_2021_Human__Ascorbate and aldarate metabolism,0.7565990297013213,2.5625394877935306,0.0,0.0,0.0,24/30,16.87%,UGT2B7;UGT1A7;UGT2B11;UGT1A5;UGT1A8;UGT1A3;UGT2B15;UGT2B10;UGT2B28;UGT2B17;UGT1A4;UGT2A3;UGT1A9;UGT2B4;UGT1A6;UGT1A10;ALDH9A1;UGT2A2;UGT2A1;MIOX;KL;UGT1A1;ALDH1B1;ALDH7A1
prerank,Reactome_2022__Collagen Degradation R-HSA-1442490,0.743995384997536,2.547693495680643,0.0,0.0,0.0,23/31,16.10%,COL15A1;CTSK;COL12A1;MMP2;COL23A1;ADAM17;MMP14;ADAM10;CTSL;MMP28;MMP13;MMP10;MMP12;MMP3;MMP15;COL17A1;COL18A1;MMP9;CTSD;ADAM9;MMP11;CTSB;PRSS2
prerank,GO_Biological_Process_2025__External Encapsulating Structure Organization (GO:0045229),0.621987045726367,2.5476167539043213,0.0,0.0,0.0,38/83,11.37%,ITGB1;ITGA2;COL4A2;COL15A1;COL10A1;POSTN;COL6A6;MMP2;PXDN;SPINT1;ADAMTS15;VIT;COL5A2;COL4A1;COL23A1;MMP14;OTOL1;TGM1;ADAMTS8;MMP28;ADAMTS17;MMP27;MMP13;MMP10;MMP12;MMP3;MMP26;HPSE2;MMP15;NPNT;COL17A1;COL18A1;ADAMTS5;COL8A2;MMP9;COLQ;ADAMTS12;ADAMTS16
prerank,Reactome_2022__Aspirin ADME R-HSA-9749641,0.7350678537681345,2.5461884762060256,0.0,0.0,0.0,28/34,18.25%,SLC16A1;CYP3A4;SLCO2B1;UGT2B7;UGT1A7;UGT2B11;UGT1A5;UGT1A8;UGT1A3;UGT2B15;UGT2B10;UGT2B28;UGT2B17;UGT3A1;UGT1A4;UGT2A3;UGT1A9;UGT2B4;UGT1A6;CES1;CES2;UGT2A2;UGT2A1;UGT1A1;ACSM2A;ACSM4;ACSM2B;ACSM5
prerank,GO_Biological_Process_2025__Transcription Preinitiation Complex Assembly (GO:0070897),-0.5568287484049771,-2.543731590959444,0.0,8.81485452605826e-05,0.001,39/60,28.48%,TAF1B;TAF12;TAF6;TAF7;MED16;DR1;TAF5;MED25;MED31;TAF11L13;TAF11L10;TAF11L12;TAF11L11;TAF11L3;TAF11L9;TAF11L4;TAF11;TAF11L2;TAF11L6;TAF11L14;TAF11L7;TAF11L8;TAF1L;TAF1;TAF2;MED7;MED28;MED6;MED10;TAF4B;MED4;MED18;TAF9;MED14;MED15;TAF10;GTF2A1;MED21;MED30
prerank,GO_Cellular_Component_2025__Golgi Cis Cisterna (GO:0000137),0.7972726847732506,2.540238132333842,0.0,0.0,0.0,18/25,5.94%,TMEM59;GOLGA2;GOLGA8T;GOLGA8H;GOLGA8A;GOLGA8S;GOLGA6C;GOLGA8Q;GOLGA6B;GOLGA6A;GOLGA8B;GOLGA8M;GOLGA6D;GOLGA8O;GOLGA8K;GOLGA8N;GOLGA8J;GOLGA8R
prerank,KEGG_2021_Human__Bile secretion,0.6290350027539288,2.5296888017035313,0.0,0.0,0.0,43/75,14.31%,ATP1A1;SLC22A1;ADCY9;SLC4A4;SLC2A1;RXRA;SLC4A2;SLC9A3;CA2;CYP3A4;ATP1A4;ATP1B1;UGT2B7;UGT1A7;UGT2B11;UGT1A5;UGT1A8;UGT1A3;UGT2B15;UGT2B10;UGT2B28;UGT2B17;UGT1A4;UGT2A3;UGT1A9;UGT2B4;UGT1A6;UGT1A10;PRKACG;PRKACA;PRKACB;ABCC4;SULT2A1;ADCY6;AQP4;UGT2A2;UGT2A1;SLC22A8;ADCY3;UGT1A1;NR0B2;SLC9A1;ABCG5
prerank,GO_Biological_Process_2025__Extracellular Structure Organization (GO:0043062),0.609604849281562,2.500028199883497,0.0,0.0,0.0,37/83,11.37%,ITGB1;ITGA2;COL4A2;COL15A1;COL10A1;POSTN;COL6A6;MMP2;PXDN;SPINT1;ADAMTS15;VIT;COL5A2;COL4A1;COL23A1;MMP14;OTOL1;ADAMTS8;MMP28;ADAMTS17;MMP27;MMP13;MMP10;MMP12;MMP3;MMP26;HPSE2;MMP15;NPNT;COL17A1;COL18A1;ADAMTS5;COL8A2;MMP9;COLQ;ADAMTS12;ADAMTS16
prerank,GO_Molecular_Function_2025__Metalloendopeptidase Activity (GO:0004222),0.600605890986884,2.4967666714675314,0.0,0.0,0.0,44/85,17.95%,ADAM21;ADAM29;MMP2;ADAMTS15;ADAM17;MMP14;ADAM20;ADAM2;ADAM32;ADAM30;ADAM7;ADAM18;ADAMDEC1;ADAM10;ADAMTS8;ADAM28;MMP28;ADAMTS17;MMP27;MMP13;MMP10;MMP12;MMP3;MMP26;MMP15;ADAMTS5;BMP1;PHEX;MMP9;ADAMTS12;ECE1;ASTL;AFG3L2;ADAMTS16;PMPCB;ADAMTSL2;ADAM9;MMP11;PAPPA;ADAM8;PRSS2;ADAMTS2;SPG7;PITRM1
prerank,GO_Biological_Process_2025__Chemical Synaptic Transmission (GO:0007268),-0.45255046559414486,-2.495571521902496,0.0,8.080283315553404e-05,0.001,102/215,21.21%,SYN2;SNAP25;CBLN1;AMPH;MPP3;GRID1;GRIA2;GABRA6;GLRB;GABRB2;GRIA3;GAD1;SLC6A5;GPR176;MPP2;GABRR1;SNCB;PTPRN2;GAD2;CNIH2;SYT9;GRIK5;GRIA4;NPY;GRIA1;CBLN2;APBA2;GABRR3;GRIK1;CNIH3;HTR2A;RIMBP2;SLC6A1;SYT6;NLGN3;SLC1A2;SYT10;HTR1D;NPTX1;KCNIP1;NPTX2;GALR3;TH;GRIN2B;KCNQ2;GRM1;PLP1;CORT;GLRA1;GRIN3B;LLGL1;CHRM4;PAFAH1B1;GRM2;DRD4;GABRB3;KIF5A;GRID2;CHRNB3;CHRNA5;CACNA1B;NRXN1;SNCG;PDZD11;GRIN2A;HTR5A;PTCHD1;GABRR2;SLC32A1;SH2D3C;UNC13C;RIMBP3B;RIMBP3;RIMBP3C;TSPOAP1;GRIN2C;SPG11;HOMER1;HTR2C;DRD2;CHRNB2;HAPLN4;CRH;KIF1B;LIN7A;KCND2;SLC18A3;CACNB2;DLG1;CHRNA3;SNAPIN;CPLX1;SLC17A7;HAP1;RIC3;HRH2;PTEN;CHRNA2;NPPC;CHRNA4;GRM4;CHRNA6
