ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Database,Pathway,Direction
-0.15750777561335366,-0.5382240931740079,0.9889135254988913,1.0,1.0,7/26,25.15%,OSBPL9;ACOX2;OSBPL2;NCOA2;HSD17B4;OSBP;NR1H4,Reactome_2022,Synthesis Of Bile Acids And Bile Salts R-HSA-192105,Downregulated
-0.15699994608922907,-0.542862414443259,0.9928057553956835,0.9997093176169587,1.0,9/28,27.86%,MBOAT1;LPGAT1;AGPAT5;AGPAT4;TAFAZZIN;LPCAT4;PNPLA3;AGPAT2;PLA2G15,GO_Molecular_Function_2025,Acylglycerol O-acyltransferase Activity (GO:0016411),Downregulated
-0.16548831289327506,-0.5428826823974681,0.9867549668874173,1.0,1.0,8/22,34.45%,EP300;PKN1;RNF14;LATS1;UFM1;KDM4C;CARM1;UFSP2,GO_Biological_Process_2025,Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143),Downregulated
-0.1761143499676035,-0.5435697633660016,0.9792147806004619,1.0,1.0,5/18,23.50%,AP4E1;CTSS;APOB;PDLIM4;IL12B,GO_Cellular_Component_2025,Endosome Lumen (GO:0031904),Downregulated
-0.15204089930178907,-0.544172970776249,0.9814814814814815,1.0,1.0,12/32,32.40%,PDPK1;MAP3K14;GRAP2;PKN1;CD86;AKT1;MLST8;PIK3R1;LYN;MTOR;GRB2;AKT3,Reactome_2022,CD28 Co-Stimulation R-HSA-389356,Downregulated
-0.15369165534531318,-0.5445843260629628,0.995260663507109,1.0,1.0,16/33,35.70%,POLR2A;POLR2H;CTDP1;GTF2F1;GTF2H1;ERCC3;NELFA;POLR2J;GTF2H4;POLR2C;POLR2G;GTF2H3;CCNH;GTF2H2;POLR2B;MNAT1,Reactome_2022,Formation Of Early Elongation Complex R-HSA-113418,Downregulated
-0.1780950721332169,-0.5468649728557278,0.9724770642201835,1.0,1.0,5/20,27.96%,PTK2B;AKT1;STAT5A;PIK3R1;MAPK1,WikiPathways_2024_Human,IL7 Signaling WP205,Downregulated
-0.1846007296142389,-0.5471236864529166,0.9672131147540983,1.0,1.0,4/16,26.54%,UBQLN4;PHF23;FYCO1;TBC1D25,GO_Biological_Process_2025,Regulation of Autophagosome Maturation (GO:1901096),Downregulated
-0.1572391341973456,-0.5478749440534545,0.9861431870669746,1.0,1.0,6/29,16.35%,DHX58;LILRB1;CCR2;IL23R;MYO18A;DDX60,GO_Biological_Process_2025,Positive Regulation of Immune Effector Process (GO:0002699),Downregulated
-0.16015077430232139,-0.5480659868626071,0.9888392857142857,1.0,1.0,14/27,35.70%,POLR2A;POLR2H;GTF2F1;GTF2H1;ERCC3;POLR2J;GTF2H4;POLR2C;POLR2G;GTF2H3;CCNH;GTF2H2;POLR2B;MNAT1,Reactome_2022,RNA Pol II CTD Phosphorylation And Interaction With CE R-HSA-77075,Downregulated
-0.1768457988092921,-0.5504028694155102,0.9662162162162162,1.0,1.0,6/19,25.19%,DR1;TAF1B;GTF2A2;GTF2A1;GTF2B;TAF13,GO_Molecular_Function_2025,TBP-class Protein Binding (GO:0017025),Downregulated
-0.1697763024363269,-0.5570435427874816,0.9823008849557522,1.0,1.0,9/24,33.40%,SRD5A3;DOLK;ALG1;PMM2;MGAT2;DPM1;ALG3;MOGS;MPI,WikiPathways_2024_Human,Glycosylation And Related Congenital Defects WP4521,Downregulated
-0.13381646857584764,-0.5585756159106143,0.9974811083123426,1.0,1.0,3/67,5.31%,RORC;TYK2;IL6R,WikiPathways_2024_Human,Th17 Cell Differentiation Pathway WP5130,Downregulated
-0.17227748863561498,-0.5664474245089123,0.973741794310722,0.999907698555418,1.0,24/24,82.81%,TYK2;CUL5;HCK;STAT5A;RPS27A;LYN;UBA52;ELOC;STAT3;CSF3R;STAT5B;JAK1;JAK2;UBE2D2;SYK;UBE2D1;RNF7;ELOB;STAT1;UBC;SOCS3;UBB;CSF3;SOCS1,Reactome_2022,Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,Downregulated
-0.18288271901003897,-0.5671461365055529,0.9864253393665159,1.0,1.0,12/20,40.18%,EP300;PKN1;IKBKB;KLRC2;KLRC3;KLRC4;LYN;PLCG2;KLRD1;TYROBP;PKN2;MAP3K7,GO_Biological_Process_2025,Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223),Downregulated
-0.18288271901003897,-0.5671461365055529,0.9864253393665159,1.0,1.0,12/20,40.18%,EP300;PKN1;IKBKB;KLRC2;KLRC3;KLRC4;LYN;PLCG2;KLRD1;TYROBP;PKN2;MAP3K7,GO_Biological_Process_2025,Cellular Response to Lectin (GO:1990858),Downregulated
-0.1706793152519184,-0.5703633786217769,0.9926108374384236,1.0,1.0,14/27,41.13%,TUBA8;TUBB6;TUBB3;TUBB4B;CCT2;TUBA1B;CCT4;TUBA1C;TUBA4A;TCP1;CCT8;TUBB;VBP1;PFDN1,Reactome_2022,Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,Downregulated
-0.155176305235642,-0.5775846591659244,0.9881516587677726,0.998808745087871,1.0,8/38,22.65%,SPTBN5;VPS53;VPS13A;VTI1A;AP1G1;VPS13D;ATP13A2;AP1G2,GO_Biological_Process_2025,Vacuolar Transport (GO:0007034),Downregulated
