Pathway,Database,NES,Direction,FDR q-val,Tag %,Gene %
Physiological And Pathological Hypertrophy Of The Heart WP1528,WikiPathways_2024_Human,-0.9611539092212192,Downregulated,0.7954884163373915,7/23,21.40%
IL6 Signaling WP364,WikiPathways_2024_Human,-0.9616492587121088,Downregulated,0.794462470259589,12/43,21.18%
PRC2 Methylates Histones And DNA R-HSA-212300,Reactome_2022,-0.9617873800354048,Downregulated,0.7944656433550521,5/21,13.39%
Constitutive Signaling By NOTCH1 HD Domain Mutants R-HSA-2691232,Reactome_2022,-0.9619852742269566,Downregulated,0.7943028154597516,5/15,22.10%
G-protein Beta:Gamma Signaling R-HSA-397795,Reactome_2022,-0.9621130319657104,Downregulated,0.7943418051929201,8/29,16.98%
Replication Fork Processing (GO:0031297),GO_Biological_Process_2025,-0.9621887714282762,Downregulated,0.7945372687010613,8/44,14.31%
Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,Reactome_2022,-0.9622031045436124,Downregulated,0.7949034520634318,17/98,12.70%
SWI/SNF Complex (GO:0016514),GO_Cellular_Component_2025,-0.9622130949968318,Downregulated,0.7952718364506242,8/27,18.13%
Mitotic Prophase R-HSA-68875,Reactome_2022,-0.9622325914272492,Downregulated,0.7956162114097352,17/86,16.77%
Calcium Ion Transmembrane Transport (GO:0070588),GO_Biological_Process_2025,-0.9623187601260084,Downregulated,0.7957669784034669,15/77,13.13%
Neuron Projection Morphogenesis (GO:0048812),GO_Biological_Process_2025,-0.9630667879061364,Downregulated,0.7940163734892359,29/137,18.35%
Metabolism Of Carbohydrates R-HSA-71387,Reactome_2022,-0.9631214405837188,Downregulated,0.7942684408068139,80/250,27.31%
Monocarboxylic Acid Transmembrane Transporter Activity (GO:0008028),GO_Molecular_Function_2025,-0.9632874139016994,Downregulated,0.7942324353909539,10/38,19.02%
Regulation of Cholesterol Metabolic Process (GO:0090181),GO_Biological_Process_2025,-0.9635162681334468,Downregulated,0.7939561989552347,4/22,7.76%
RNA Nuclease Activity (GO:0004540),GO_Molecular_Function_2025,-0.9636884934697012,Downregulated,0.7938888109127452,11/59,10.51%
Sensory Processing Of Sound R-HSA-9659379,Reactome_2022,-0.9637088770282342,Downregulated,0.7942343233045123,21/61,24.69%
Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148,Reactome_2022,-0.9638603416053814,Downregulated,0.7942300569405998,12/50,22.08%
Cellular Catabolic Process (GO:0044248),GO_Biological_Process_2025,-0.9638981654247886,Downregulated,0.7945258783821045,5/22,8.71%
Drug ADME R-HSA-9748784,Reactome_2022,-0.964359735920716,Downregulated,0.7936436909085078,21/59,23.34%
Parkinson 39 S Disease Pathway WP2371,WikiPathways_2024_Human,-0.9644159542379122,Downregulated,0.7938966007970543,8/37,19.83%
Lamellipodium Assembly (GO:0030032),GO_Biological_Process_2025,-0.9655985942753896,Downregulated,0.7908933610707287,5/23,9.82%
Roles Of Ceramides In Development Of Insulin Resistance WP5181,WikiPathways_2024_Human,-0.9656891611655132,Downregulated,0.7910371099108355,6/21,23.77%
Nucleosome Disassembly (GO:0006337),GO_Biological_Process_2025,-0.966304207176386,Downregulated,0.7897368666654616,5/16,23.71%
APC-Cdc20 Mediated Degradation Of Nek2A R-HSA-179409,Reactome_2022,-0.967912204095774,Downregulated,0.7855885274107338,5/25,12.39%
Cellular Response to Interferon-Beta (GO:0035458),GO_Biological_Process_2025,-0.9679680040696494,Downregulated,0.7858311867790393,5/17,12.80%
FOXA2 Pathway WP5066,WikiPathways_2024_Human,-0.9681381239086274,Downregulated,0.7857168085485552,9/18,33.67%
Cellular Response to Retinoic Acid (GO:0071300),GO_Biological_Process_2025,-0.9682621893955148,Downregulated,0.7857641282202802,10/35,15.53%
Regulation of Trans-Synaptic Signaling (GO:0099177),GO_Biological_Process_2025,-0.9691257057261904,Downregulated,0.7836594114187083,12/39,20.90%
Protein-Containing Complex Assembly (GO:0065003),GO_Biological_Process_2025,-0.9696998474233538,Downregulated,0.7824529757516295,87/297,25.14%
Negative Regulation of Small Molecule Metabolic Process (GO:0062014),GO_Biological_Process_2025,-0.96970350333841,Downregulated,0.7828456185066098,7/28,11.15%
Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371,Reactome_2022,-0.9698302608884114,Downregulated,0.7829008038039257,4/17,19.62%
Pantothenate and CoA biosynthesis,KEGG_2021_Human,-0.9700136055440718,Downregulated,0.7827845603581977,6/17,25.26%
Positive Regulation of Establishment of Protein Localization (GO:1904951),GO_Biological_Process_2025,-0.9708469025467992,Downregulated,0.7808296379794765,9/31,17.10%
Gene Silencing By RNA R-HSA-211000,Reactome_2022,-0.9708746140957424,Downregulated,0.7811617392940366,18/79,18.67%
SCF Ubiquitin Ligase Complex (GO:0019005),GO_Cellular_Component_2025,-0.9713652260068488,Downregulated,0.7801368534085857,19/58,23.56%
Mineral absorption,KEGG_2021_Human,-0.9714643340793848,Downregulated,0.7802556850813008,10/45,13.27%
Negative Regulation of Fatty Acid Metabolic Process (GO:0045922),GO_Biological_Process_2025,-0.9718217446402716,Downregulated,0.7796312631345284,4/19,5.41%
PKA Activation In Glucagon Signaling R-HSA-164378,Reactome_2022,-0.9720582089075104,Downregulated,0.7793205300872985,4/15,13.55%
Interleukin-12 Signaling R-HSA-9020591,Reactome_2022,-0.9722725262701816,Downregulated,0.7791456751459643,5/41,5.70%
Spliceosome,KEGG_2021_Human,-0.9722977169290244,Downregulated,0.7794661674980107,23/119,16.03%
MTOR Signaling R-HSA-165159,Reactome_2022,-0.9723013200000088,Downregulated,0.7798595005442094,14/41,25.21%
Regulation of MAP Kinase Activity (GO:0043405),GO_Biological_Process_2025,-0.9726165940864446,Downregulated,0.7793498246104376,19/65,21.96%
Diseases Of Mitotic Cell Cycle R-HSA-9675126,Reactome_2022,-0.9729191730723468,Downregulated,0.7789233704988356,11/37,21.92%
SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146),GO_Biological_Process_2025,-0.9736151266829032,Downregulated,0.7773047369848551,13/39,23.36%
Regulation of Transcription Regulatory Region DNA Binding (GO:2000677),GO_Biological_Process_2025,-0.9736779963696104,Downregulated,0.77753381579515,4/17,12.35%
Microglial Cell Activation (GO:0001774),GO_Biological_Process_2025,-0.974207055676649,Downregulated,0.7764297345538991,8/18,20.07%
Regulation Of Apoptosis R-HSA-169911,Reactome_2022,-0.9743708120249668,Downregulated,0.7763906594955975,21/50,34.56%
Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902991),GO_Biological_Process_2025,-0.974518283094825,Downregulated,0.7763415920000704,5/18,17.11%
Prion Disease Pathway WP3995,WikiPathways_2024_Human,-0.9745543437092112,Downregulated,0.7766409675838298,13/32,26.74%
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),GO_Biological_Process_2025,-0.9747276340797308,Downregulated,0.7765583570185957,32/143,20.47%
Regulation of Cell Differentiation (GO:0045595),GO_Biological_Process_2025,-0.974846713654336,Downregulated,0.7766226787722273,39/177,17.46%
Inorganic Cation Import Across Plasma Membrane (GO:0098659),GO_Biological_Process_2025,-0.9748553215728272,Downregulated,0.7770036957474413,17/78,15.94%
Orexin Receptor Pathway WP5094,WikiPathways_2024_Human,-0.9749229777901433,Downregulated,0.7772123703932814,26/70,27.52%
Positive Regulation of Lipid Biosynthetic Process (GO:0046889),GO_Biological_Process_2025,-0.974997799432312,Downregulated,0.7774137755395338,17/35,27.32%
Melanoma WP4685,WikiPathways_2024_Human,-0.9750848594937784,Downregulated,0.7775679471803685,17/61,21.18%
Carboxylic Acid Catabolic Process (GO:0046395),GO_Biological_Process_2025,-0.9752181668751668,Downregulated,0.7776148510909684,8/24,26.81%
Regulation of Intracellular Transport (GO:0032386),GO_Biological_Process_2025,-0.975396075042535,Downregulated,0.7775136998567415,15/46,24.22%
Regulation of Protein Kinase Activity (GO:0045859),GO_Biological_Process_2025,-0.9757245467586224,Downregulated,0.777010414375683,23/79,25.25%
Organelle Biogenesis And Maintenance R-HSA-1852241,Reactome_2022,-0.9757694280543712,Downregulated,0.7773016964822173,46/267,16.53%
Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,Reactome_2022,-0.9763864909332586,Downregulated,0.7759359185733974,34/77,35.86%
Semaphorin Interactions R-HSA-373755,Reactome_2022,-0.976470766426964,Downregulated,0.7761079611782187,18/63,20.48%
Spinal Cord Injury WP2431,WikiPathways_2024_Human,-0.9764943166295704,Downregulated,0.7764518583990166,20/104,16.05%
Immune Response To Tuberculosis WP4197,WikiPathways_2024_Human,-0.9766310378504012,Downregulated,0.7764626174372833,14/21,42.36%
Signaling By NTRK1 (TRKA) R-HSA-187037,Reactome_2022,-0.9771832107392312,Downregulated,0.7752472002089426,23/105,16.50%
Response to Cholesterol (GO:0070723),GO_Biological_Process_2025,-0.9780562247422344,Downregulated,0.7731889832169244,5/19,20.28%
Response to Exogenous dsRNA (GO:0043330),GO_Biological_Process_2025,-0.9784732758673982,Downregulated,0.7723931242526497,3/17,13.46%
Regulation of Neuron Migration (GO:2001222),GO_Biological_Process_2025,-0.9786448381426304,Downregulated,0.7722830455109746,8/30,14.42%
"RNA Endonuclease Activity, Producing 5'-Phosphomonoesters (GO:0016891)",GO_Molecular_Function_2025,-0.9788171775026164,Downregulated,0.7722187333505866,10/25,24.76%
Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,Reactome_2022,-0.9789849519307752,Downregulated,0.7721424053247995,35/119,22.47%
Cilium Movement (GO:0003341),GO_Biological_Process_2025,-0.97912956720344,Downregulated,0.7720949395297431,17/56,25.77%
Downstream Signaling Of Activated FGFR3 R-HSA-5654708,Reactome_2022,-0.9791741482082836,Downregulated,0.7723647001707141,4/21,11.02%
3'-5'-RNA Exonuclease Activity (GO:0000175),GO_Molecular_Function_2025,-0.979267509864922,Downregulated,0.7725144439201278,9/32,26.23%
Negative Regulation of Biosynthetic Process (GO:0009890),GO_Biological_Process_2025,-0.9793255938621854,Downregulated,0.7727544612026521,11/39,17.37%
Cilium Assembly R-HSA-5617833,Reactome_2022,-0.9796014741521244,Downregulated,0.7723831346885595,27/179,13.60%
Thyroid Stimulating Hormone TSH Signaling WP2032,WikiPathways_2024_Human,-0.9796273440220116,Downregulated,0.7727015606483045,14/56,17.31%
Endopeptidase Activity (GO:0004175),GO_Molecular_Function_2025,-0.9797446031403382,Downregulated,0.7727539657049103,65/238,24.09%
Fragile X Syndrome WP4549,WikiPathways_2024_Human,-0.980043493668036,Downregulated,0.7723290038502435,27/111,19.62%
Oxytocin signaling pathway,KEGG_2021_Human,-0.9811686512052752,Downregulated,0.769513325213207,23/136,13.61%
Long-term potentiation,KEGG_2021_Human,-0.9815508141674746,Downregulated,0.7688390195446394,15/59,21.48%
Kinase Activity (GO:0016301),GO_Molecular_Function_2025,-0.9816313271127126,Downregulated,0.7690229530575154,29/87,26.35%
MAP2K And MAPK Activation R-HSA-5674135,Reactome_2022,-0.9820438904866368,Downregulated,0.7682723655361245,11/35,17.77%
Mitogen-Activated Protein Kinase Binding (GO:0051019),GO_Molecular_Function_2025,-0.982220830501009,Downregulated,0.7681655630659294,4/20,17.67%
Ligand-Gated Monoatomic Cation Channel Activity (GO:0099094),GO_Molecular_Function_2025,-0.9823013537265336,Downregulated,0.7683291595717736,14/58,17.26%
Regulation of Actin Cytoskeleton Organization (GO:0032956),GO_Biological_Process_2025,-0.9824072616020244,Downregulated,0.7684276425542137,40/94,31.38%
Autophagy,KEGG_2021_Human,-0.9830419815286988,Downregulated,0.7670523732420816,25/128,14.32%
Rap1 signaling pathway,KEGG_2021_Human,-0.98327291338551,Downregulated,0.7668070047645339,38/195,17.56%
Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902,Reactome_2022,-0.9832786656560284,Downregulated,0.767193064376934,5/17,14.14%
MAPK Pathway In Congenital Thyroid Cancer WP4928,WikiPathways_2024_Human,-0.9835776603802138,Downregulated,0.7667239195889687,6/15,22.83%
Sensory Perception of Mechanical Stimulus (GO:0050954),GO_Biological_Process_2025,-0.9835847153546348,Downregulated,0.7671116163944521,13/71,13.14%
FOXO-mediated Transcription Of Cell Death Genes R-HSA-9614657,Reactome_2022,-0.983612192956064,Downregulated,0.7674412248853528,6/16,23.69%
Transcriptional Regulation By TP53 R-HSA-3700989,Reactome_2022,-0.9836431652045192,Downregulated,0.767767366741669,70/340,18.68%
Regulation of Ossification (GO:0030278),GO_Biological_Process_2025,-0.9842211761079004,Downregulated,0.766511386863111,9/44,12.84%
Estrogen Signaling WP712,WikiPathways_2024_Human,-0.9842729421395836,Downregulated,0.7667615908745642,8/22,16.21%
Response to Tumor Necrosis Factor (GO:0034612),GO_Biological_Process_2025,-0.9842872444759,Downregulated,0.7671152928284982,30/70,28.58%
Dephosphorylation (GO:0016311),GO_Biological_Process_2025,-0.9843367365191996,Downregulated,0.7673832998884538,26/97,23.69%
Human papillomavirus infection,KEGG_2021_Human,-0.9843412799618636,Downregulated,0.7677778990466154,64/291,21.99%
Connective Tissue Development (GO:0061448),GO_Biological_Process_2025,-0.9860381633370556,Downregulated,0.7632960463278704,10/38,16.75%
Endocrine and other factor-regulated calcium reabsorption,KEGG_2021_Human,-0.9864001459177112,Downregulated,0.762663945469813,12/44,19.62%
Signaling By Insulin Receptor R-HSA-74752,Reactome_2022,-0.9866789584682092,Downregulated,0.7622516010077558,19/67,21.18%
DYRK1A Involvement Regarding Cell Prolif In Brain Development WP5180,WikiPathways_2024_Human,-0.986711581953354,Downregulated,0.7625752594271377,22/58,26.02%
SLC Transporter Disorders R-HSA-5619102,Reactome_2022,-0.9869462627822474,Downregulated,0.762276917769028,8/86,4.59%
Microtubule Plus-End Binding (GO:0051010),GO_Molecular_Function_2025,-0.9878158341234295,Downregulated,0.7601690953430105,7/18,21.65%
Regulation of Rho Protein Signal Transduction (GO:0035023),GO_Biological_Process_2025,-0.98842945007307,Downregulated,0.7587774335086642,13/70,11.57%
Gastric Cancer Network 2 WP2363,WikiPathways_2024_Human,-0.9884435878145804,Downregulated,0.7591434882962933,5/26,10.71%
Positive Regulation of Response to Stimulus (GO:0048584),GO_Biological_Process_2025,-0.9890672584708006,Downregulated,0.7577305556255494,18/78,18.61%
U2 snRNP (GO:0005686),GO_Cellular_Component_2025,-0.9891865987410206,Downregulated,0.7578187454641109,7/21,25.13%
Base-Excision Repair (GO:0006284),GO_Biological_Process_2025,-0.9896259191852737,Downregulated,0.7568880504812548,6/37,8.98%
Sema3A PAK Dependent Axon Repulsion R-HSA-399954,Reactome_2022,-0.9897587944322096,Downregulated,0.7569097547926332,2/15,2.66%
Gastric acid secretion,KEGG_2021_Human,-0.9899598999814666,Downregulated,0.7567484086924104,13/63,13.55%
Cytoskeleton-Dependent Cytokinesis (GO:0061640),GO_Biological_Process_2025,-0.9901242011496032,Downregulated,0.756700005999575,12/76,14.43%
Dicarboxylic Acid Metabolic Process (GO:0043648),GO_Biological_Process_2025,-0.990257958862766,Downregulated,0.7567242164373617,13/50,15.93%
Neuron Apoptotic Process (GO:0051402),GO_Biological_Process_2025,-0.9909626588854684,Downregulated,0.7551277268764024,4/21,3.80%
Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978,Reactome_2022,-0.9912319029464248,Downregulated,0.7546934131358751,20/46,34.56%
Regulation of Cell Motility (GO:2000145),GO_Biological_Process_2025,-0.9922451911069092,Downregulated,0.752169192257804,41/103,31.15%
Regulatory ncRNA Processing (GO:0070918),GO_Biological_Process_2025,-0.9922659587523858,Downregulated,0.7525177450625365,14/31,29.07%
Stress-Activated MAPK Cascade (GO:0051403),GO_Biological_Process_2025,-0.99234055381492,Downregulated,0.7526977392197871,5/15,17.31%
Transcription Co Factors SKI And SKIL Protein Partners WP4533,WikiPathways_2024_Human,-0.9924983224110908,Downregulated,0.7526185829769736,6/18,14.67%
Cellular Response to Hormone Stimulus (GO:0032870),GO_Biological_Process_2025,-0.9925469090518356,Downregulated,0.7528950029273028,15/67,14.42%
Regulation of Cell Cycle Process (GO:0010564),GO_Biological_Process_2025,-0.9926940675338812,Downregulated,0.7528688259760095,31/134,17.17%
Type II Diabetes Mellitus WP1584,WikiPathways_2024_Human,-0.9928660847451616,Downregulated,0.7527715407928169,7/18,20.87%
Viral Messenger RNA Synthesis R-HSA-168325,Reactome_2022,-0.9928693908486,Downregulated,0.7531655137157671,5/44,8.41%
Intermediate Filament Cytoskeleton (GO:0045111),GO_Cellular_Component_2025,-0.9929264924517982,Downregulated,0.7534124240783208,18/62,25.17%
Positive Regulation of Erythrocyte Differentiation (GO:0045648),GO_Biological_Process_2025,-0.993084373104168,Downregulated,0.753352167248785,7/24,17.44%
Interleukin-1 Signaling R-HSA-9020702,Reactome_2022,-0.9937280776207508,Downregulated,0.7518833570143539,43/108,35.06%
Positive Regulation of Programmed Cell Death (GO:0043068),GO_Biological_Process_2025,-0.9939513935712458,Downregulated,0.7516608716280772,51/225,18.82%
Clock Controlled Autophagy In Bone Metabolism WP5205,WikiPathways_2024_Human,-0.9948022721951406,Downregulated,0.7495847046938264,24/72,26.09%
Secretory Vesicle (GO:0099503),GO_Cellular_Component_2025,-0.994841468181168,Downregulated,0.7498757470842887,5/31,12.00%
Positive Regulation of Interleukin-1 Production (GO:0032732),GO_Biological_Process_2025,-0.9948575155022602,Downregulated,0.7502339508944232,22/52,28.61%
Cell-Matrix Adhesion (GO:0007160),GO_Biological_Process_2025,-0.9949878549089052,Downregulated,0.7502730690517778,20/99,13.71%
MicroRNAs In Cardiomyocyte Hypertrophy WP1544,WikiPathways_2024_Human,-0.9950512626938384,Downregulated,0.7505019395627476,19/81,18.18%
Regulation of Cell-Cell Adhesion Mediated by Cadherin (GO:2000047),GO_Biological_Process_2025,-0.9953387879361024,Downregulated,0.7500933653052064,2/18,5.49%
DNA Damage Response Only ATM Dependent WP710,WikiPathways_2024_Human,-0.9955808514798388,Downregulated,0.7498131254802382,26/101,21.30%
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,Reactome_2022,-0.9961844355180172,Downregulated,0.7485017899861826,11/49,20.45%
Metalloendopeptidase Activity (GO:0004222),GO_Molecular_Function_2025,-0.9962744529275251,Downregulated,0.7486585729738185,22/78,23.50%
Regulation of Chemokine Production (GO:0032642),GO_Biological_Process_2025,-0.9963707910394624,Downregulated,0.7487842566400881,13/37,19.79%
Starch and sucrose metabolism,KEGG_2021_Human,-0.9964682039128588,Downregulated,0.7489061663975468,7/23,13.77%
Post-Transcriptional Regulation of Gene Expression (GO:0010608),GO_Biological_Process_2025,-0.9967694983021438,Downregulated,0.7484914723424533,23/60,29.79%
Protein Tetramerization (GO:0051262),GO_Biological_Process_2025,-0.9970140013775226,Downregulated,0.7482009584347898,16/73,15.24%
Arginine biosynthesis,KEGG_2021_Human,-0.9973170900092402,Downregulated,0.7477573527488321,5/20,13.57%
Mitotic Cytokinesis (GO:0000281),GO_Biological_Process_2025,-0.9975768060242096,Downregulated,0.7473936109807545,12/59,18.25%
ATM Signaling WP2516,WikiPathways_2024_Human,-0.9982339522713516,Downregulated,0.7458614946651255,10/40,17.45%
Renal System Development (GO:0072001),GO_Biological_Process_2025,-0.998837412401219,Downregulated,0.7445036165866341,8/51,9.54%
protein-DNA Complex Assembly (GO:0065004),GO_Biological_Process_2025,-0.9994940563568092,Downregulated,0.7430663897802978,15/44,22.68%
Signaling Receptor Complex Adaptor Activity (GO:0030159),GO_Molecular_Function_2025,-0.999555318103804,Downregulated,0.743301580252707,14/40,26.00%
Nicotinamide Nucleotide Metabolic Process (GO:0046496),GO_Biological_Process_2025,-1.000048321501141,Downregulated,0.742315400556691,17/44,27.37%
Sulfur Amino Acid Metabolism R-HSA-1614635,Reactome_2022,-1.00023720569199,Downregulated,0.7421827650437163,3/20,7.22%
Mismatch Repair (GO:0006298),GO_Biological_Process_2025,-1.00035181847766,Downregulated,0.7422486752949956,7/22,18.98%
RNA Methylation (GO:0001510),GO_Biological_Process_2025,-1.0004426827904267,Downregulated,0.7423887978605073,23/46,34.25%
Positive Regulation of Cholesterol Metabolic Process (GO:0090205),GO_Biological_Process_2025,-1.0009535815936543,Downregulated,0.7413093597829391,10/16,42.57%
Calcium Channel Regulator Activity (GO:0005246),GO_Molecular_Function_2025,-1.0010262558990204,Downregulated,0.7415180872384165,13/41,20.65%
Calcium Ion Transport (GO:0006816),GO_Biological_Process_2025,-1.0013922333082856,Downregulated,0.7409259322230929,30/111,20.82%
Cholinergic synapse,KEGG_2021_Human,-1.0019001657883564,Downregulated,0.7399030890713838,22/97,17.14%
Regulation of Neutrophil Chemotaxis (GO:0090022),GO_Biological_Process_2025,-1.0021926718554457,Downregulated,0.7394646612096111,6/23,13.44%
Regulation of Cartilage Development (GO:0061035),GO_Biological_Process_2025,-1.002534652502461,Downregulated,0.738852625018681,8/17,23.38%
RNA Splicing (GO:0008380),GO_Biological_Process_2025,-1.0025583934125,Downregulated,0.7391936186631434,23/84,23.43%
Interleukin-1 Family Signaling R-HSA-446652,Reactome_2022,-1.0025622136685866,Downregulated,0.7395910029020756,56/138,34.56%
Response to Gamma Radiation (GO:0010332),GO_Biological_Process_2025,-1.0026449539588451,Downregulated,0.7397646423790357,5/20,13.34%
Modulation of Chemical Synaptic Transmission (GO:0050804),GO_Biological_Process_2025,-1.0029203040982848,Downregulated,0.7393942001703283,27/99,21.60%
Receptor Tyrosine Kinase Binding (GO:0030971),GO_Molecular_Function_2025,-1.0029429347856855,Downregulated,0.7397322849073564,11/56,13.01%
M Phase R-HSA-68886,Reactome_2022,-1.0032416024574582,Downregulated,0.7392696126635484,62/339,16.77%
Cul4-RING E3 Ubiquitin Ligase Complex (GO:0080008),GO_Cellular_Component_2025,-1.0032496425075463,Downregulated,0.7396555810812246,6/31,11.51%
Proteasome,KEGG_2021_Human,-1.0033663665258463,Downregulated,0.7397470882017557,20/44,36.11%
One carbon pool by folate,KEGG_2021_Human,-1.0038833676084122,Downregulated,0.7386796616575162,5/18,14.60%
DNA Replication (GO:0006260),GO_Biological_Process_2025,-1.004272186215343,Downregulated,0.7379479687686654,16/65,17.72%
Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926,Reactome_2022,-1.0042933790844832,Downregulated,0.7383002838445764,8/28,16.98%
Glycerophospholipid Metabolic Process (GO:0006650),GO_Biological_Process_2025,-1.0046002541913168,Downregulated,0.7378061237182958,20/58,28.12%
Relationship Between Inflammation COX 2 And EGFR WP4483,WikiPathways_2024_Human,-1.0051743084235856,Downregulated,0.7365946949656242,5/23,14.75%
Positive Regulation of Sprouting Angiogenesis (GO:1903672),GO_Biological_Process_2025,-1.0059882231453152,Downregulated,0.7346004558630151,9/18,27.55%
Mannosyltransferase Activity (GO:0000030),GO_Molecular_Function_2025,-1.0061781497908568,Downregulated,0.7344737936621988,6/21,18.51%
Amyotrophic Lateral Sclerosis ALS WP2447,WikiPathways_2024_Human,-1.0062387868900555,Downregulated,0.7347129213969615,13/36,24.22%
Positive Regulation of Organelle Assembly (GO:1902117),GO_Biological_Process_2025,-1.0063194034201024,Downregulated,0.7348619442143861,9/60,8.90%
Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,Reactome_2022,-1.0063431261638704,Downregulated,0.7351952986979168,4/27,6.90%
Motile Cilium (GO:0031514),GO_Cellular_Component_2025,-1.0070835241334752,Downregulated,0.7334634880722746,26/76,30.21%
Integrated Stress Response Signaling (GO:0140467),GO_Biological_Process_2025,-1.0071488808881968,Downregulated,0.7336892738882916,9/33,20.41%
Arachidonic acid metabolism,KEGG_2021_Human,-1.0074491945209816,Downregulated,0.7332193727498977,16/47,22.87%
Death Receptor Signaling R-HSA-73887,Reactome_2022,-1.0074957264081486,Downregulated,0.7334865872676687,38/131,23.82%
Autophagosome Organization (GO:1905037),GO_Biological_Process_2025,-1.0075151453625428,Downregulated,0.7338434391167552,16/65,15.01%
Signaling pathways regulating pluripotency of stem cells,KEGG_2021_Human,-1.0076650181028757,Downregulated,0.7338271219587685,25/119,18.51%
Response to Estrogen (GO:0043627),GO_Biological_Process_2025,-1.0077906075745664,Downregulated,0.7338695227429461,8/29,11.33%
Negative Regulation Of FGFR4 Signaling R-HSA-5654733,Reactome_2022,-1.0084673475078203,Downregulated,0.7323459119654477,6/27,12.39%
Long-term depression,KEGG_2021_Human,-1.008537854907427,Downregulated,0.7325385462961396,13/52,17.77%
Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661),GO_Biological_Process_2025,-1.0088570725994035,Downregulated,0.7320200315911908,10/47,15.07%
Establishment or Maintenance of Apical/Basal Cell Polarity (GO:0035088),GO_Biological_Process_2025,-1.009106583239153,Downregulated,0.7317176765230525,12/25,29.89%
Effects Of MFN2 Mutation WP5443,WikiPathways_2024_Human,-1.0095293849500666,Downregulated,0.7309511416534625,4/23,10.96%
Positive Regulation of Transport (GO:0051050),GO_Biological_Process_2025,-1.0097844803508358,Downregulated,0.7306063282071538,22/46,33.05%
Ras signaling pathway,KEGG_2021_Human,-1.0099811831297312,Downregulated,0.7304775622406589,55/205,21.34%
Negative Regulation of Protein Localization to Nucleus (GO:1900181),GO_Biological_Process_2025,-1.0099942349283602,Downregulated,0.730846125346359,6/25,14.99%
Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168,Reactome_2022,-1.01005731406327,Downregulated,0.7310769118412126,60/291,19.00%
Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,Reactome_2022,-1.0105663302316334,Downregulated,0.7300038121938068,75/354,19.23%
BDNF TrkB Signaling WP3676,WikiPathways_2024_Human,-1.0106303319894585,Downregulated,0.7302249828079769,9/33,17.53%
Conversion From APC/C:Cdc20 To APC/C:Cdh1 In Late Anaphase R-HSA-176407,Reactome_2022,-1.0106798131049064,Downregulated,0.7304920949359488,11/19,33.37%
RHO GTPase Effectors R-HSA-195258,Reactome_2022,-1.0110900374090008,Downregulated,0.7297294921177683,56/237,19.29%
Semaphorin-Plexin Signaling Pathway (GO:0071526),GO_Biological_Process_2025,-1.011644589728486,Downregulated,0.7285455865732909,4/38,5.47%
Purine Ribonucleotide Biosynthetic Process (GO:0009152),GO_Biological_Process_2025,-1.011805376209462,Downregulated,0.72848508263492,8/43,14.60%
Complement Activation WP545,WikiPathways_2024_Human,-1.0118104555351617,Downregulated,0.728882469758212,9/19,21.54%
Butyrate Response Factor 1 Binds And Destabilizes mRNA R-HSA-450385,Reactome_2022,-1.0118154311517524,Downregulated,0.7292749138510324,5/16,26.23%
Regulation of Macromolecule Biosynthetic Process (GO:0010556),GO_Biological_Process_2025,-1.0118425759643002,Downregulated,0.7296111651750693,31/131,20.77%
Positive Regulation of Granulocyte Chemotaxis (GO:0071624),GO_Biological_Process_2025,-1.012344888350751,Downregulated,0.728551355276588,5/17,13.44%
Signaling By FLT3 Fusion Proteins R-HSA-9703465,Reactome_2022,-1.0125110911379034,Downregulated,0.7284731341405171,6/18,21.18%
Alpha-Tubulin Binding (GO:0043014),GO_Molecular_Function_2025,-1.0125124542476949,Downregulated,0.728882442378315,9/35,15.72%
Growth Factor Receptor Binding (GO:0070851),GO_Molecular_Function_2025,-1.0126455740526938,Downregulated,0.7289320371065637,23/87,19.81%
G2/M Transition R-HSA-69275,Reactome_2022,-1.0128015453624566,Downregulated,0.728902580186676,33/178,16.49%
Initial Triggering Of Complement R-HSA-166663,Reactome_2022,-1.0130677745210686,Downregulated,0.7285645982928753,8/18,21.54%
Cellular Response to Laminar Fluid Shear Stress (GO:0071499),GO_Biological_Process_2025,-1.0135609847529403,Downregulated,0.7276420694595201,5/15,16.76%
